name,total,failed,success,failed_pct,success_pct,busy_time,captured_at
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,250,0,250,0.00%,100.00%,3:58:35,17-06-26 18:43
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,220,0,220,0.00%,100.00%,3:05:00,17-06-26 18:43
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,36,0,36,0.00%,100.00%,0:07:38,17-06-26 18:43
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,97,0,97,0.00%,100.00%,1:26:17,17-06-26 18:43
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,111,0,111,0.00%,100.00%,1:49:30,17-06-26 18:43
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,12,0,12,0.00%,100.00%,0:10:21,17-06-26 18:43
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,175,0,175,0.00%,100.00%,2:45:32,17-06-26 18:43
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,141,0,141,0.00%,100.00%,1:50:26,17-06-26 18:43
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,57,0,57,0.00%,100.00%,0:16:37,17-06-26 18:43
segotn13403-1.got.volvo.net-PROE:1,194,1,193,0.52%,99.48%,4:32:07,2026-06-17 19:13:44
segotn13403-2.got.volvo.net-PROE:1,101,0,101,0.00%,100.00%,2:52:32,2026-06-17 19:13:44
segotn13403-3.got.volvo.net-PROE:1,48,0,48,0.00%,100.00%,1:15:45,2026-06-17 19:13:44
segotn13404-1.got.volvo.net-PROE:1,113,1,112,0.88%,99.12%,2:45:25,2026-06-17 19:13:44
segotn13404-2.got.volvo.net-PROE:1,74,0,74,0.00%,100.00%,2:01:51,2026-06-17 19:13:44
segotn13404-3.got.volvo.net-PROE:1,49,0,49,0.00%,100.00%,1:21:56,2026-06-17 19:13:44
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,872,0,872,0.00%,100.00%,6:23:43,2026-06-17 19:13:44
segotn19368-1-PROE:1,151,3,148,1.99%,98.01%,1:52:39,2026-06-17 19:13:44
segotn19368-2-PROE:1,39,2,37,5.13%,94.87%,0:50:43,2026-06-17 19:13:44
segotn19368-3-PROE:1,9,0,9,0.00%,100.00%,0:03:32,2026-06-17 19:13:44
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,26,0,26,0.00%,100.00%,0:18:20,2026-06-17 19:13:44
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,457,0,457,0.00%,100.00%,7:59:08,2026-06-17 19:13:44
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,353,0,353,0.00%,100.00%,7:24:32,2026-06-17 19:13:44
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,277,0,277,0.00%,100.00%,4:50:06,2026-06-17 19:13:44
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,256,0,256,0.00%,100.00%,4:02:41,2026-06-17 19:13:44
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,224,0,224,0.00%,100.00%,3:07:03,2026-06-17 19:13:44
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,36,0,36,0.00%,100.00%,0:07:38,2026-06-17 19:13:44
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,97,0,97,0.00%,100.00%,1:26:17,2026-06-17 19:13:44
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,112,0,112,0.00%,100.00%,1:51:23,2026-06-17 19:13:44
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,12,0,12,0.00%,100.00%,0:10:21,2026-06-17 19:13:44
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,176,0,176,0.00%,100.00%,2:45:43,2026-06-17 19:13:44
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,142,0,142,0.00%,100.00%,1:50:37,2026-06-17 19:13:44
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,58,0,58,0.00%,100.00%,0:17:13,2026-06-17 19:13:44
Worker Utilization,,,,,,,2026-06-17 19:23:08
segotn13403-1.got.volvo.net-PROE:1,198,1,197,0.51%,99.49%,4:51:49,2026-06-17 19:38:23
segotn13403-2.got.volvo.net-PROE:1,109,0,109,0.00%,100.00%,3:09:11,2026-06-17 19:38:23
segotn13403-3.got.volvo.net-PROE:1,48,0,48,0.00%,100.00%,1:15:45,2026-06-17 19:38:23
segotn13404-1.got.volvo.net-PROE:1,114,1,113,0.88%,99.12%,3:08:23,2026-06-17 19:38:23
segotn13404-2.got.volvo.net-PROE:1,74,0,74,0.00%,100.00%,2:01:51,2026-06-17 19:38:23
segotn13404-3.got.volvo.net-PROE:1,49,0,49,0.00%,100.00%,1:21:56,2026-06-17 19:38:23
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,881,0,881,0.00%,100.00%,6:26:22,2026-06-17 19:38:23
segotn19368-1-PROE:1,156,3,153,1.92%,98.08%,2:00:03,2026-06-17 19:38:23
segotn19368-2-PROE:1,39,2,37,5.13%,94.87%,0:50:43,2026-06-17 19:38:23
segotn19368-3-PROE:1,9,0,9,0.00%,100.00%,0:03:32,2026-06-17 19:38:23
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,27,0,27,0.00%,100.00%,0:19:15,2026-06-17 19:38:23
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,457,0,457,0.00%,100.00%,7:59:08,2026-06-17 19:38:23
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,357,0,357,0.00%,100.00%,7:26:03,2026-06-17 19:38:23
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,278,0,278,0.00%,100.00%,4:50:20,2026-06-17 19:38:23
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,268,0,268,0.00%,100.00%,4:10:59,2026-06-17 19:38:23
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,232,0,232,0.00%,100.00%,3:09:53,2026-06-17 19:38:23
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,37,0,37,0.00%,100.00%,0:08:00,2026-06-17 19:38:23
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,98,0,98,0.00%,100.00%,1:26:39,2026-06-17 19:38:23
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,112,0,112,0.00%,100.00%,1:51:23,2026-06-17 19:38:23
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,13,0,13,0.00%,100.00%,0:11:48,2026-06-17 19:38:23
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,178,0,178,0.00%,100.00%,2:47:56,2026-06-17 19:38:23
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,145,0,145,0.00%,100.00%,1:51:28,2026-06-17 19:38:23
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,62,0,62,0.00%,100.00%,0:18:48,2026-06-17 19:38:23
Worker Utilization,,,,,,,2026-06-17 21:02:50
Worker Utilization,,,,,,,2026-06-17 21:07:44
Worker Utilization,,,,,,,2026-06-18 21:43:05
Worker Utilization,,,,,,,2026-06-18 21:45:10
Worker Utilization,,,,,,,2026-06-18 21:53:00
segotn13403-1.got.volvo.net-PROE:1,287,6,281,2.09%,97.91%,5:50:41,2026-06-18 21:54:16
segotn13403-2.got.volvo.net-PROE:1,119,2,117,1.68%,98.32%,4:09:34,2026-06-18 21:54:16
segotn13403-3.got.volvo.net-PROE:1,41,3,38,7.32%,92.68%,1:44:08,2026-06-18 21:54:16
segotn13404-1.got.volvo.net-PROE:1,132,5,127,3.79%,96.21%,4:48:04,2026-06-18 21:54:16
segotn13404-2.got.volvo.net-PROE:1,96,5,91,5.21%,94.79%,2:21:18,2026-06-18 21:54:16
segotn13404-3.got.volvo.net-PROE:1,24,1,23,4.17%,95.83%,0:36:33,2026-06-18 21:54:16
SEGOTN15670-1-THUMBNAIL:1,3,0,3,0.00%,100.00%,0:00:04,2026-06-18 21:54:16
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,557,1,556,0.18%,99.82%,3:57:42,2026-06-18 21:54:16
segotn18415-1-PROE:1,35,4,31,11.43%,88.57%,0:54:09,2026-06-18 21:54:16
segotn18415-2-PROE:1,34,1,33,2.94%,97.06%,0:44:02,2026-06-18 21:54:16
segotn18415-3-PROE:1,12,4,8,33.33%,66.67%,0:40:43,2026-06-18 21:54:16
segotn19368-1-PROE:1,98,3,95,3.06%,96.94%,1:08:28,2026-06-18 21:54:16
segotn13403-1.got.volvo.net-PROE:1,287,6,281,2.09%,97.91%,5:50:41,2026-06-18 21:56:12
segotn13403-2.got.volvo.net-PROE:1,119,2,117,1.68%,98.32%,4:09:34,2026-06-18 21:56:12
segotn13403-3.got.volvo.net-PROE:1,41,3,38,7.32%,92.68%,1:44:08,2026-06-18 21:56:12
segotn13404-1.got.volvo.net-PROE:1,132,5,127,3.79%,96.21%,4:48:04,2026-06-18 21:56:12
segotn13404-2.got.volvo.net-PROE:1,96,5,91,5.21%,94.79%,2:21:18,2026-06-18 21:56:12
segotn13404-3.got.volvo.net-PROE:1,24,1,23,4.17%,95.83%,0:36:33,2026-06-18 21:56:12
SEGOTN15670-1-THUMBNAIL:1,3,0,3,0.00%,100.00%,0:00:04,2026-06-18 21:56:12
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,557,1,556,0.18%,99.82%,3:57:42,2026-06-18 21:56:12
segotn18415-1-PROE:1,35,4,31,11.43%,88.57%,0:54:09,2026-06-18 21:56:12
segotn18415-2-PROE:1,34,1,33,2.94%,97.06%,0:44:02,2026-06-18 21:56:12
segotn18415-3-PROE:1,12,4,8,33.33%,66.67%,0:40:43,2026-06-18 21:56:12
segotn19368-1-PROE:1,98,3,95,3.06%,96.94%,1:08:28,2026-06-18 21:56:12
segotn19368-2-PROE:1,35,2,33,5.71%,94.29%,0:11:18,2026-06-18 21:56:12
segotn19368-3-PROE:1,5,0,5,0.00%,100.00%,0:02:05,2026-06-18 21:56:12
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,18,0,18,0.00%,100.00%,0:10:27,2026-06-18 21:56:12
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,547,1,546,0.18%,99.82%,10:13:37,2026-06-18 21:56:12
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,419,1,418,0.24%,99.76%,8:37:42,2026-06-18 21:56:12
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,301,1,300,0.33%,99.67%,6:05:51,2026-06-18 21:56:12
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,262,1,261,0.38%,99.62%,4:01:21,2026-06-18 21:56:12
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,246,0,246,0.00%,100.00%,2:57:26,2026-06-18 21:56:12
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,17,0,17,0.00%,100.00%,0:05:51,2026-06-18 21:56:12
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,118,0,118,0.00%,100.00%,1:16:27,2026-06-18 21:56:12
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,84,0,84,0.00%,100.00%,0:52:44,2026-06-18 21:56:12
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,12,0,12,0.00%,100.00%,0:07:23,2026-06-18 21:56:12
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,170,0,170,0.00%,100.00%,2:45:27,2026-06-18 21:56:12
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,154,0,154,0.00%,100.00%,1:21:42,2026-06-18 21:56:12
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,92,0,92,0.00%,100.00%,0:32:18,2026-06-18 21:56:12
segotn13403-1.got.volvo.net-PROE:1,291,8,283,2.75%,97.25%,5:54:15,2026-06-18 23:20:39
segotn13403-2.got.volvo.net-PROE:1,119,2,117,1.68%,98.32%,4:09:34,2026-06-18 23:20:39
segotn13403-3.got.volvo.net-PROE:1,41,3,38,7.32%,92.68%,1:44:08,2026-06-18 23:20:39
segotn13404-1.got.volvo.net-PROE:1,132,5,127,3.79%,96.21%,4:48:04,2026-06-18 23:20:39
segotn13404-2.got.volvo.net-PROE:1,96,5,91,5.21%,94.79%,2:21:18,2026-06-18 23:20:39
segotn13404-3.got.volvo.net-PROE:1,24,1,23,4.17%,95.83%,0:36:33,2026-06-18 23:20:39
SEGOTN15670-1-THUMBNAIL:1,4,0,4,0.00%,100.00%,0:00:05,2026-06-18 23:20:39
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,557,1,556,0.18%,99.82%,3:57:42,2026-06-18 23:20:39
segotn18415-1-PROE:1,35,4,31,11.43%,88.57%,0:54:09,2026-06-18 23:20:39
segotn18415-2-PROE:1,34,1,33,2.94%,97.06%,0:44:02,2026-06-18 23:20:39
segotn18415-3-PROE:1,12,4,8,33.33%,66.67%,0:40:43,2026-06-18 23:20:39
segotn19368-1-PROE:1,98,3,95,3.06%,96.94%,1:08:28,2026-06-18 23:20:39
segotn19368-2-PROE:1,35,2,33,5.71%,94.29%,0:11:18,2026-06-18 23:20:39
segotn19368-3-PROE:1,5,0,5,0.00%,100.00%,0:02:05,2026-06-18 23:20:39
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,18,0,18,0.00%,100.00%,0:10:27,2026-06-18 23:20:39
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,547,1,546,0.18%,99.82%,10:13:37,2026-06-18 23:20:39
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,425,1,424,0.24%,99.76%,8:40:49,2026-06-18 23:20:39
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,304,1,303,0.33%,99.67%,6:07:07,2026-06-18 23:20:39
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,262,1,261,0.38%,99.62%,4:01:21,2026-06-18 23:20:39
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,246,0,246,0.00%,100.00%,2:57:26,2026-06-18 23:20:39
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,17,0,17,0.00%,100.00%,0:05:51,2026-06-18 23:20:39
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,118,0,118,0.00%,100.00%,1:16:27,2026-06-18 23:20:39
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,84,0,84,0.00%,100.00%,0:52:44,2026-06-18 23:20:39
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,12,0,12,0.00%,100.00%,0:07:23,2026-06-18 23:20:39
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,170,0,170,0.00%,100.00%,2:45:27,2026-06-18 23:20:39
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,154,0,154,0.00%,100.00%,1:21:42,2026-06-18 23:20:39
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,92,0,92,0.00%,100.00%,0:32:18,2026-06-18 23:20:39
segotn13403-1.got.volvo.net-PROE:1,8,0,8,0.00%,100.00%,0:04:45,2026-06-19 04:26:26
segotn13404-1.got.volvo.net-PROE:1,1,0,1,0.00%,100.00%,0:01:48,2026-06-19 04:26:26
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,9,0,9,0.00%,100.00%,0:03:47,2026-06-19 04:26:26
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,3,0,3,0.00%,100.00%,0:22:22,2026-06-19 04:26:26
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,1,0,1,0.00%,100.00%,0:04:05,2026-06-19 04:26:26
segotn13403-1.got.volvo.net-PROE:1,306,9,297,2.94%,97.06%,6:12:21,2026-06-19 04:31:40
segotn13403-2.got.volvo.net-PROE:1,121,2,119,1.65%,98.35%,4:11:53,2026-06-19 04:31:40
segotn13403-3.got.volvo.net-PROE:1,41,3,38,7.32%,92.68%,1:44:08,2026-06-19 04:31:40
segotn13404-1.got.volvo.net-PROE:1,134,5,129,3.73%,96.27%,5:04:43,2026-06-19 04:31:40
segotn13404-2.got.volvo.net-PROE:1,96,5,91,5.21%,94.79%,2:21:18,2026-06-19 04:31:40
segotn13404-3.got.volvo.net-PROE:1,24,1,23,4.17%,95.83%,0:36:33,2026-06-19 04:31:40
SEGOTN15670-1-THUMBNAIL:1,4,0,4,0.00%,100.00%,0:00:05,2026-06-19 04:31:40
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,566,1,565,0.18%,99.82%,4:01:20,2026-06-19 04:31:40
segotn18415-1-PROE:1,35,4,31,11.43%,88.57%,0:54:09,2026-06-19 04:31:40
segotn18415-2-PROE:1,34,1,33,2.94%,97.06%,0:44:02,2026-06-19 04:31:40
segotn18415-3-PROE:1,12,4,8,33.33%,66.67%,0:40:43,2026-06-19 04:31:40
segotn19368-1-PROE:1,98,3,95,3.06%,96.94%,1:08:28,2026-06-19 04:31:40
segotn19368-2-PROE:1,35,2,33,5.71%,94.29%,0:11:18,2026-06-19 04:31:40
segotn19368-3-PROE:1,5,0,5,0.00%,100.00%,0:02:05,2026-06-19 04:31:40
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,18,0,18,0.00%,100.00%,0:10:27,2026-06-19 04:31:40
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,547,1,546,0.18%,99.82%,10:13:37,2026-06-19 04:31:40
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,433,1,432,0.23%,99.77%,8:50:23,2026-06-19 04:31:40
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,308,1,307,0.32%,99.68%,6:14:09,2026-06-19 04:31:40
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,262,1,261,0.38%,99.62%,4:01:21,2026-06-19 04:31:40
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,246,0,246,0.00%,100.00%,2:57:26,2026-06-19 04:31:40
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,17,0,17,0.00%,100.00%,0:05:51,2026-06-19 04:31:40
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,118,0,118,0.00%,100.00%,1:16:27,2026-06-19 04:31:40
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,84,0,84,0.00%,100.00%,0:52:44,2026-06-19 04:31:40
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,12,0,12,0.00%,100.00%,0:07:23,2026-06-19 04:31:40
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,170,0,170,0.00%,100.00%,2:45:27,2026-06-19 04:31:40
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,154,0,154,0.00%,100.00%,1:21:42,2026-06-19 04:31:40
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,92,0,92,0.00%,100.00%,0:32:18,2026-06-19 04:31:40
segotn13403-1.got.volvo.net-PROE:1,33,0,33,0.00%,100.00%,0:20:36,2026-06-19 12:30:35
segotn13403-2.got.volvo.net-PROE:1,4,0,4,0.00%,100.00%,0:05:09,2026-06-19 12:30:35
segotn13403-3.got.volvo.net-PROE:1,1,0,1,0.00%,100.00%,0:00:10,2026-06-19 12:30:35
segotn13404-1.got.volvo.net-PROE:1,12,0,12,0.00%,100.00%,0:15:55,2026-06-19 12:30:35
segotn13404-2.got.volvo.net-PROE:1,3,0,3,0.00%,100.00%,0:01:56,2026-06-19 12:30:35
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,45,11,34,24.44%,75.56%,0:12:36,2026-06-19 12:30:35
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,132,0,132,0.00%,100.00%,2:23:51,2026-06-19 12:30:35
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,86,0,86,0.00%,100.00%,3:25:45,2026-06-19 12:30:35
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,66,0,66,0.00%,100.00%,2:16:45,2026-06-19 12:30:35
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,66,0,66,0.00%,100.00%,1:12:30,2026-06-19 12:30:35
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,31,0,31,0.00%,100.00%,1:13:52,2026-06-19 12:30:35
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,2,0,2,0.00%,100.00%,0:01:30,2026-06-19 12:30:35
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,20,0,20,0.00%,100.00%,0:16:32,2026-06-19 12:30:35
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,10,0,10,0.00%,100.00%,0:10:28,2026-06-19 12:30:35
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,24,0,24,0.00%,100.00%,0:51:47,2026-06-19 12:30:35
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,18,0,18,0.00%,100.00%,0:35:54,2026-06-19 12:30:35
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,20,0,20,0.00%,100.00%,0:05:56,2026-06-19 12:30:35
segotn13403-1.got.volvo.net-PROE:1,111,0,111,0.00%,100.00%,1:53:51,2026-06-19 17:21:20
segotn13403-2.got.volvo.net-PROE:1,28,0,28,0.00%,100.00%,0:27:37,2026-06-19 17:21:20
segotn13403-3.got.volvo.net-PROE:1,12,0,12,0.00%,100.00%,0:14:13,2026-06-19 17:21:20
segotn13404-1.got.volvo.net-PROE:1,56,0,56,0.00%,100.00%,1:25:25,2026-06-19 17:21:20
segotn13404-2.got.volvo.net-PROE:1,18,0,18,0.00%,100.00%,0:23:02,2026-06-19 17:21:20
segotn13404-3.got.volvo.net-PROE:1,3,0,3,0.00%,100.00%,0:11:12,2026-06-19 17:21:20
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,105,11,94,10.48%,89.52%,0:30:01,2026-06-19 17:21:20
segotn18415-1-PROE:1,30,2,28,6.67%,93.33%,0:33:23,2026-06-19 17:21:20
segotn18415-2-PROE:1,17,1,16,5.88%,94.12%,0:14:48,2026-06-19 17:21:20
segotn18415-3-PROE:1,8,0,8,0.00%,100.00%,0:04:00,2026-06-19 17:21:20
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,20,0,20,0.00%,100.00%,0:10:46,2026-06-19 17:21:20
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,269,0,269,0.00%,100.00%,4:40:17,2026-06-19 17:21:20
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,180,0,180,0.00%,100.00%,4:52:38,2026-06-19 17:21:20
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,108,0,108,0.00%,100.00%,2:50:25,2026-06-19 17:21:20
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,82,0,82,0.00%,100.00%,1:27:10,2026-06-19 17:21:20
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,49,0,49,0.00%,100.00%,1:39:16,2026-06-19 17:21:20
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,4,0,4,0.00%,100.00%,0:01:59,2026-06-19 17:21:20
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,23,0,23,0.00%,100.00%,0:21:01,2026-06-19 17:21:20
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,11,0,11,0.00%,100.00%,0:11:25,2026-06-19 17:21:20
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,19,0,19,0.00%,100.00%,0:09:22,2026-06-19 17:21:20
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,30,0,30,0.00%,100.00%,1:18:45,2026-06-19 17:21:20
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,23,0,23,0.00%,100.00%,1:03:04,2026-06-19 17:21:20
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,36,0,36,0.00%,100.00%,0:11:31,2026-06-19 17:21:20
segotn13403-1.got.volvo.net-PROE:1,173,0,173,0.00%,100.00%,3:47:31,2026-06-20 00:08:40
segotn13403-2.got.volvo.net-PROE:1,36,0,36,0.00%,100.00%,1:20:02,2026-06-20 00:08:40
segotn13403-3.got.volvo.net-PROE:1,12,0,12,0.00%,100.00%,0:14:13,2026-06-20 00:08:40
segotn13404-1.got.volvo.net-PROE:1,102,0,102,0.00%,100.00%,2:40:06,2026-06-20 00:08:40
segotn13404-2.got.volvo.net-PROE:1,27,0,27,0.00%,100.00%,0:34:49,2026-06-20 00:08:40
segotn13404-3.got.volvo.net-PROE:1,6,0,6,0.00%,100.00%,0:15:32,2026-06-20 00:08:40
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,134,11,123,8.21%,91.79%,0:37:50,2026-06-20 00:08:40
segotn18415-1-PROE:1,41,2,39,4.88%,95.12%,0:51:40,2026-06-20 00:08:40
segotn18415-2-PROE:1,19,1,18,5.26%,94.74%,0:16:09,2026-06-20 00:08:40
segotn18415-3-PROE:1,9,0,9,0.00%,100.00%,0:04:32,2026-06-20 00:08:40
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,25,0,25,0.00%,100.00%,0:15:11,2026-06-20 00:08:40
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,342,3,339,0.88%,99.12%,5:53:28,2026-06-20 00:08:40
segotwvm1482.vcn.ds.volvo.net-CATIAV5:1,217,0,217,0.00%,100.00%,6:17:23,2026-06-20 00:08:40
segotwvm1483.vcn.ds.volvo.net-CATIAV5:1,142,0,142,0.00%,100.00%,3:12:35,2026-06-20 00:08:40
segotwvm1484.vcn.ds.volvo.net-CATIAV5:1,101,0,101,0.00%,100.00%,1:35:25,2026-06-20 00:08:40
segotwvm1485.vcn.ds.volvo.net-CATIAV5:1,56,0,56,0.00%,100.00%,1:43:44,2026-06-20 00:08:40
segotwvm1486.vcn.ds.volvo.net-CATIAV5:1,5,0,5,0.00%,100.00%,0:03:03,2026-06-20 00:08:40
segotwvm1487.vcn.ds.volvo.net-CATIAV5:1,31,0,31,0.00%,100.00%,0:23:25,2026-06-20 00:08:40
segotwvm1488.vcn.ds.volvo.net-CATIAV5:1,15,0,15,0.00%,100.00%,0:13:59,2026-06-20 00:08:40
segotwvm1602.vcn.ds.volvo.net-CATIAV5:1,22,0,22,0.00%,100.00%,0:10:49,2026-06-20 00:08:40
segotwvm1603.vcn.ds.volvo.net-CATIAV5:1,39,0,39,0.00%,100.00%,1:22:50,2026-06-20 00:08:40
segotwvm1604.vcn.ds.volvo.net-CATIAV5:1,28,0,28,0.00%,100.00%,1:06:07,2026-06-20 00:08:40
segotwvm1605.vcn.ds.volvo.net-CATIAV5:1,51,0,51,0.00%,100.00%,0:17:58,2026-06-20 00:08:40
segotn13403-1.got.volvo.net-PROE:1,77,1,76,1.30%,98.70%,1:28:30,2026-06-22 17:44:55
segotn13403-2.got.volvo.net-PROE:1,36,0,36,0.00%,100.00%,2:50:15,2026-06-22 17:44:55
segotn13403-3.got.volvo.net-PROE:1,15,1,14,6.67%,93.33%,0:19:10,2026-06-22 17:44:55
segotn13404-1.got.volvo.net-PROE:1,100,2,98,2.00%,98.00%,2:19:29,2026-06-22 17:44:55
segotn13404-2.got.volvo.net-PROE:1,49,3,46,6.12%,93.88%,0:51:21,2026-06-22 17:44:55
segotn13404-3.got.volvo.net-PROE:1,27,0,27,0.00%,100.00%,0:31:16,2026-06-22 17:44:55
SEGOTN15670.vcn.ds.volvo.net-OFFICE:1,689,111,578,16.11%,83.89%,4:16:45,2026-06-22 17:44:55
segotn18415-1-PROE:1,75,5,70,6.67%,93.33%,3:09:30,2026-06-22 17:44:55
segotn18415-2-PROE:1,85,4,81,4.71%,95.29%,2:03:25,2026-06-22 17:44:55
segotn18415-3-PROE:1,15,1,14,6.67%,93.33%,0:55:06,2026-06-22 17:44:55
segotn19368-1-PROE:1,38,2,36,5.26%,94.74%,0:30:54,2026-06-22 17:44:55
segotn19368-2-PROE:1,3,0,3,0.00%,100.00%,0:00:24,2026-06-22 17:44:55
segotwvm1480.vcn.ds.volvo.net-CATIAV5:1,62,0,62,0.00%,100.00%,0:36:50,2026-06-22 17:44:55
segotwvm1481.vcn.ds.volvo.net-CATIAV5:1,198,21,177,10.61%,89.39%,4:06:37,2026-06-22 17:44:55
